x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2013.12.24,2013-12-24 0:00,ON,2013,12,24,-14.5,,-18,,-10.9,,0.2,,0,,0.2,,5,,0,,0,,0,,32.5,,72,,85,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2013.12.25,2013-12-25 0:00,ON,2013,12,25,-12.3,,-20,,-4.5,,3.4,,0,,4,,5,,0,,0,,0,,30.3,,78,,92,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2013.12.26,2013-12-26 0:00,ON,2013,12,26,-4,,-7.1,,-0.9,,5.4,,0,,7.8,,13,,0,,0,,0,,22,,77,,93,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2013.12.27,2013-12-27 0:00,ON,2013,12,27,-3.1,,-6.5,,0.4,,0,,0,,0,,15,,0,,0,,0,,21.1,,68,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2013.12.28,2013-12-28 0:00,ON,2013,12,28,-0.9,,-4.3,,2.5,,0,,0,,0,,12,,0,,0,,0,,18.9,,83,,96,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2013.12.29,2013-12-29 0:00,ON,2013,12,29,-2.2,,-8.6,,4.2,,0,,0,,0,,11,,32,E,39,E,0,,20.2,,67,,96,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2013.12.30,2013-12-30 0:00,ON,2013,12,30,-11.8,,-15,,-8.6,,0.4,,0,,0.8,,11,,31,E,35,E,0,,29.8,,47,,84,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2013.12.31,2013-12-31 0:00,ON,2013,12,31,-10.1,,-13,,-7.1,,2,,0,,2.6,,12,,26,E,50,E,0,,28.1,,58,,90,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.1,2014-01-01 0:00,ON,2014,1,1,-13.6,,-16.9,,-10.3,,0,,0,,0,,11,,0,,0,,0,,31.6,,39,,83,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.2,2014-01-02 0:00,ON,2014,1,2,-19,,-21.2,,-16.7,,0.6,,0,,0.6,,11,,1,E,35,E,0,,37,,47,,63,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.3,2014-01-03 0:00,ON,2014,1,3,-17.3,,-25.3,,-9.2,,0,,0,,0,,11,,0,,0,,0,,35.3,,32,,74,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.4,2014-01-04 0:00,ON,2014,1,4,-5.2,,-9.4,,-0.9,,1.4,,0,,1.4,,11,,20,E,41,E,0,,23.2,,56,,91,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.5,2014-01-05 0:00,ON,2014,1,5,-1.5,,-3.2,,0.2,,11.6,,0,T,13.2,,11,,0,,0,,0,,19.5,,90,,98,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.6,2014-01-06 0:00,ON,2014,1,6,-7.9,,-16.4,,0.6,,4.8,,1,,3.8,,24,,27,E,59,E,0,,25.9,,62,,99,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.7,2014-01-07 0:00,ON,2014,1,7,-19.9,,-23.5,,-16.3,,0,T,0,,0,T,22,,24,E,48,E,0,,37.9,,52,,73,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.8,2014-01-08 0:00,ON,2014,1,8,-13.3,,-17.7,,-8.8,,0.2,,0,,0.2,,22,,21,E,32,E,0,,31.3,,60,,80,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.9,2014-01-09 0:00,ON,2014,1,9,-11,,-15.4,,-6.5,,0,T,0,,0,T,21,,0,,0,,0,,29,,64,,89,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.10,2014-01-10 0:00,ON,2014,1,10,-3.6,,-9,,1.9,,3.4,,1,,2.8,,23,,0,,0,,0,,21.6,,89,,99,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.11,2014-01-11 0:00,ON,2014,1,11,4.1,,1.7,,6.5,,12.4,,12.4,,0,,17,,25,E,33,E,0,,13.9,,75,,100,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.12,2014-01-12 0:00,ON,2014,1,12,0.9,,-0.6,,2.4,,0,T,0,,0,T,11,,25,E,35,E,0,,17.1,,66,,83,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.13,2014-01-13 0:00,ON,2014,1,13,1.4,,-3.3,,6.1,,0,,0,,0,,11,,19,E,33,E,0,,16.6,,64,,95,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.14,2014-01-14 0:00,ON,2014,1,14,2,,-0.2,,4.1,,0,,0,,0,,6,,0,,0,,0,,16,,64,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.15,2014-01-15 0:00,ON,2014,1,15,-2.3,,-5.6,,1,,0.4,,0,,0.4,,5,,22,E,48,E,0,,20.3,,57,,92,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.16,2014-01-16 0:00,ON,2014,1,16,-4.2,,-6.4,,-1.9,,2.4,,0,,3.2,,4,,19,E,35,E,0,,22.2,,59,,93,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.17,2014-01-17 0:00,ON,2014,1,17,-2.2,,-5,,0.6,,3.2,,0,,4,,10,,0,,0,,0,,20.2,,63,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.18,2014-01-18 0:00,ON,2014,1,18,-5.7,,-8.5,,-2.8,,1.6,,0,,2.4,,12,,0,,0,,0,,23.7,,65,,90,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.19,2014-01-19 0:00,ON,2014,1,19,-5.6,,-8.4,,-2.8,,1.2,,0,,1.2,,12,,23,E,46,E,0,,23.6,,76,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.20,2014-01-20 0:00,ON,2014,1,20,-11,,-19.1,,-2.8,,1,,0,,2,,14,,33,E,37,E,0,,29,,64,,89,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.21,2014-01-21 0:00,ON,2014,1,21,-20.5,,-23.6,,-17.4,,0,,0,,0,,14,,0,,0,,0,,38.5,,46,,73,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.22,2014-01-22 0:00,ON,2014,1,22,-19.6,,-24.8,,-14.4,,0,T,0,,0,T,14,,0,,0,,0,,37.6,,41,,69,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.23,2014-01-23 0:00,ON,2014,1,23,-17.8,,-20.4,,-15.2,,0.4,,0,,0.4,,15,,31,E,33,E,0,,35.8,,49,,74,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.24,2014-01-24 0:00,ON,2014,1,24,-15.6,,-21.8,,-9.3,,0.6,,0,,0.8,,15,,21,E,56,E,0,,33.6,,52,,87,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.25,2014-01-25 0:00,ON,2014,1,25,-11.3,,-18.4,,-4.1,,3,,0,,4.2,,18,,32,E,48,E,0,,29.3,,55,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.26,2014-01-26 0:00,ON,2014,1,26,-14.7,,-23.8,,-5.6,,3,,0,,5.8,,19,,0,,0,,0,,32.7,,53,,92,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.27,2014-01-27 0:00,ON,2014,1,27,-11.4,,-17.2,,-5.6,,1.6,,0,,2.2,,23,,27,E,46,E,0,,29.4,,54,,90,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.28,2014-01-28 0:00,ON,2014,1,28,-15.8,,-19.1,,-12.5,,0,,0,,0,,23,,25,E,44,E,0,,33.8,,51,,65,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.29,2014-01-29 0:00,ON,2014,1,29,-14.5,,-18.7,,-10.2,,0,T,0,,0,T,22,,27,E,46,E,0,,32.5,,51,,67,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.30,2014-01-30 0:00,ON,2014,1,30,-8.8,,-15.6,,-2,,0.2,,0,,0.2,,18,,23,E,61,E,0,,26.8,,46,,83,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.1.31,2014-01-31 0:00,ON,2014,1,31,-4.1,,-8,,-0.2,,0.8,,0,,1.4,,19,,0,,0,,0,,22.1,,62,,86,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.1,2014-02-01 0:00,ON,2014,2,1,-3.8,,-8,,0.4,,15.2,,0,,16.5,,18,,0,,0,,0,,21.8,,84,,99,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.2,2014-02-02 0:00,ON,2014,2,2,-4.9,,-9.3,,-0.5,,0,T,0,,0,T,24,,0,,0,,0,,22.9,,75,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.3,2014-02-03 0:00,ON,2014,2,3,-10.2,,-17,,-3.3,,0,,0,,0,,24,,0,,0,,0,,28.2,,54,,92,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.4,2014-02-04 0:00,ON,2014,2,4,-11.2,,-18.7,,-3.6,,0.6,,0,,0.8,,24,,0,,0,,0,,29.2,,55,,97,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.5,2014-02-05 0:00,ON,2014,2,5,-11.6,,-16.2,,-7,,15.2,,0,,18.8,,27,,36,E,39,E,0,,29.6,,68,,92,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.6,2014-02-06 0:00,ON,2014,2,6,-14.8,,-21.3,,-8.3,,0.2,,0,,0.2,,36,,27,E,37,E,0,,32.8,,69,,89,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.7,2014-02-07 0:00,ON,2014,2,7,-13.6,,-16.9,,-10.3,,0,T,0,,0,T,36,,24,E,35,E,0,,31.6,,66,,76,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.8,2014-02-08 0:00,ON,2014,2,8,-12.7,,-16.4,,-8.9,,0,,0,,0,,36,,0,,0,,0,,30.7,,64,,77,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.9,2014-02-09 0:00,ON,2014,2,9,-13.4,,-18.8,,-8,,2.2,,0,,3,,35,,0,,0,,0,,31.4,,76,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.10,2014-02-10 0:00,ON,2014,2,10,-14.2,,-21.3,,-7,,0,T,0,,0,T,36,,32,E,32,E,0,,32.2,,54,,93,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.11,2014-02-11 0:00,ON,2014,2,11,-15.6,,-22,,-9.1,,0,,0,,0,,36,,0,,0,,0,,33.6,,51,,77,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.12,2014-02-12 0:00,ON,2014,2,12,-15.7,,-24.6,,-6.8,,0,,0,,0,,35,,0,,0,,0,,33.7,,58,,90,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.13,2014-02-13 0:00,ON,2014,2,13,-10,,-17.6,,-2.4,,0,,0,,0,,35,,0,,0,,0,,28,,49,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.14,2014-02-14 0:00,ON,2014,2,14,-3.4,,-6.6,,-0.2,,0,T,0,,0,T,34,,0,,0,,0,,21.4,,60,,78,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.15,2014-02-15 0:00,ON,2014,2,15,-9.4,,-14.5,,-4.3,,0,T,0,,0,T,31,,0,,0,,0,,27.4,,58,,92,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.16,2014-02-16 0:00,ON,2014,2,16,-12.3,,-16,,-8.5,,0.4,,0,,0.4,,31,,0,,0,,0,,30.3,,50,,83,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.17,2014-02-17 0:00,ON,2014,2,17,-12.2,,-19.5,,-4.8,,1.8,,0,,2,,31,,12,E,48,E,0,,30.2,,34,,89,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.18,2014-02-18 0:00,ON,2014,2,18,-3.6,,-6.8,,-0.3,,6,,0,,6.4,,38,,28,E,35,E,0,,21.6,,67,,93,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.19,2014-02-19 0:00,ON,2014,2,19,0,,-6.3,,6.3,,0.2,,0.2,,0,,38,,0,,0,,0,,18,,58,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.20,2014-02-20 0:00,ON,2014,2,20,-3.5,,-9.3,,2.4,,11.6,,8.8,,2.8,,36,,11,E,48,E,0,,21.5,,70,,99,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.21,2014-02-21 0:00,ON,2014,2,21,1.8,,-0.8,,4.4,,3.6,,3.6,,0,T,31,,23,E,61,E,0,,16.2,,50,,99,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.22,2014-02-22 0:00,ON,2014,2,22,0.2,,-2.3,,2.7,,0,,0,,0,,29,,24,E,59,E,0,,17.8,,35,,71,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.23,2014-02-23 0:00,ON,2014,2,23,-3.6,,-6.4,,-0.7,,0,,0,,0,,27,,24,E,37,E,0,,21.6,,49,,68,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.24,2014-02-24 0:00,ON,2014,2,24,-8.6,,-11.4,,-5.7,,0.2,,0,,0.2,,26,,29,E,44,E,0,,26.6,,49,,79,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.25,2014-02-25 0:00,ON,2014,2,25,-9.3,,-12.7,,-5.8,,0.2,,0,,0.2,,26,,32,E,33,E,0,,27.3,,52,,83,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.26,2014-02-26 0:00,ON,2014,2,26,-13.5,,-16.6,,-10.4,,0,T,0,,0,T,25,,28,E,39,E,0,,31.5,,39,,72,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.27,2014-02-27 0:00,ON,2014,2,27,-13.7,,-17.7,,-9.7,,0,T,0,,0,T,25,,33,E,57,E,0,,31.7,,39,,75,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.2.28,2014-02-28 0:00,ON,2014,2,28,-14.6,,-20.7,,-8.5,,0,T,0,,0,T,25,,0,,0,,0,,32.6,,34,,67,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.1,2014-03-01 0:00,ON,2014,3,1,-7.5,,-12.2,,-2.7,,2.2,,0,,3,,24,,32,E,39,E,0,,25.5,,45,,84,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.2,2014-03-02 0:00,ON,2014,3,2,-14,,-18,,-10,,1.6,,0,,2,,29,,31,E,32,E,0,,32,,52,,83,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.3,2014-03-03 0:00,ON,2014,3,3,-16.1,,-20.5,,-11.7,,0,,0,,0,,29,,32,E,39,E,0,,34.1,,36,,66,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.4,2014-03-04 0:00,ON,2014,3,4,-15.9,,-22.4,,-9.3,,2,,0,,2.4,,29,,0,,0,,0,,33.9,,60,,82,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.5,2014-03-05 0:00,ON,2014,3,5,-11.2,,-16.7,,-5.7,,0,T,0,,0,T,30,,0,,0,,0,,29.2,,47,,89,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.6,2014-03-06 0:00,ON,2014,3,6,-11.9,,-18.2,,-5.6,,0.5,,0,,0.5,,30,,0,,0,,0,,29.9,,57,,87,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.7,2014-03-07 0:00,ON,2014,3,7,-6.3,,-16.4,,3.8,,0,,0,,0,,30,,0,,0,,0,,24.3,,51,,90,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.8,2014-03-08 0:00,ON,2014,3,8,-3.2,,-8,,1.6,,0,T,0,T,0,T,29,,32,E,37,E,0,,21.2,,57,,88,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.9,2014-03-09 0:00,ON,2014,3,9,-5.6,,-11.1,,-0.1,,0,T,0,,0,T,28,,22,E,33,E,0,,23.6,,46,,80,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.10,2014-03-10 0:00,ON,2014,3,10,2,,-2.3,,6.3,,0,,0,,0,,25,,0,,0,,0,,16,,67,,81,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.11,2014-03-11 0:00,ON,2014,3,11,6.4,,1.4,,11.3,,0,,0,,0,,18,,0,,0,,0,,11.6,,45,,80,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.12,2014-03-12 0:00,ON,2014,3,12,-6.3,,-15.5,,3,,15.6,,0,,18.4,,13,,36,E,54,E,0,,24.3,,52,,91,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.13,2014-03-13 0:00,ON,2014,3,13,-12.7,,-18.3,,-7,,0,,0,,0,,27,,34,E,48,E,0,,30.7,,39,,67,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.14,2014-03-14 0:00,ON,2014,3,14,1.2,,-7.5,,9.8,,0,,0,,0,,27,,21,E,48,E,0,,16.8,,46,,73,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.15,2014-03-15 0:00,ON,2014,3,15,-2,,-8.7,,4.8,,0,T,0,,0,T,22,,28,E,48,E,0,,20,,54,,78,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.16,2014-03-16 0:00,ON,2014,3,16,-12.3,,-16,,-8.6,,0,,0,,0,,17,,0,,0,,0,,30.3,,30,,74,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.17,2014-03-17 0:00,ON,2014,3,17,-11.2,,-17.4,,-5,,0,,0,,0,,17,,0,,0,,0,,29.2,,51,,66,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.18,2014-03-18 0:00,ON,2014,3,18,-3.7,,-9.6,,2.2,,0,,0,,0,,12,,10,E,32,E,0,,21.7,,48,,70,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.19,2014-03-19 0:00,ON,2014,3,19,2,,-1.3,,5.2,,4.6,,4.6,,0,T,7,,27,E,33,E,0,,16,,66,,99,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.20,2014-03-20 0:00,ON,2014,3,20,0.9,,-2.2,,3.9,,1,,1,,0,T,0,T,29,E,50,E,0,,17.1,,58,,86,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.21,2014-03-21 0:00,ON,2014,3,21,0.5,,-2.9,,3.8,,0,T,0,,0,T,0,T,0,,0,,0,,17.5,,47,,80,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.22,2014-03-22 0:00,ON,2014,3,22,-2.3,,-7.3,,2.8,,1.5,,0,,2,,2,,32,E,50,E,0,,20.3,,58,,92,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.23,2014-03-23 0:00,ON,2014,3,23,-8.9,,-11.5,,-6.2,,0,T,0,,0,T,0,T,32,E,37,E,0,,26.9,,42,,77,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.24,2014-03-24 0:00,ON,2014,3,24,-7.9,,-12.1,,-3.7,,0,,0,,0,,0,T,0,,0,,0,,25.9,,45,,78,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.25,2014-03-25 0:00,ON,2014,3,25,-5.4,,-10.7,,-0.1,,0.2,,0,,0.2,,0,T,28,E,41,E,0,,23.4,,46,,86,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.26,2014-03-26 0:00,ON,2014,3,26,-8.4,,-12.8,,-3.9,,0,,0,,0,,0,T,32,E,33,E,0,,26.4,,40,,72,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.27,2014-03-27 0:00,ON,2014,3,27,-4.3,,-11.2,,2.6,,1.8,,0.8,,1.2,,0,T,18,E,32,E,0,,22.3,,48,,94,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.28,2014-03-28 0:00,ON,2014,3,28,5.4,,1.3,,9.5,,4.4,,4.4,,0,,0,T,31,E,41,E,0,,12.6,,71,,99,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.29,2014-03-29 0:00,ON,2014,3,29,1.6,,0.6,,2.5,,0,,0,,0,,0,T,2,E,33,E,0,,16.4,,60,,80,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.30,2014-03-30 0:00,ON,2014,3,30,2.1,,-2,,6.1,,0,,0,,0,,0,T,34,E,41,E,0,,15.9,,41,,59,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.3.31,2014-03-31 0:00,ON,2014,3,31,5.5,,-1.7,,12.6,,0,,0,,0,,0,T,0,,0,,0,,12.5,,34,,76,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.4.1,2014-04-01 0:00,ON,2014,4,1,3.9,,0,,7.7,,0,,0,,0,,0,,10,E,46,E,0,,14.1,,54,,80,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.4.2,2014-04-02 0:00,ON,2014,4,2,3,,-1.7,,7.6,,0,,0,,0,,0,,25,E,32,E,0,,15,,48,,68,
-79.37,43.86222222,TORONTO BUTTONVILLE A,615HMAK,615HMAK.2014.4.3,2014-04-03 0:00,ON,2014,4,3,1.4,,-2.7,,5.4,,0,,0,,0,,0,,0,,0,,0,,16.6,,46,,76,
